id,date,timestamp,lat,lng,temperature,pressure,altitude,humidity,rssi,snr
882,2024-10-14,21:31:42,8.246971062215849,-65.88690409450405,22.35052038193019,1036.5451777196108,1148.6302117962719,55,,
160,2024-10-14,21:31:43,-59.04520189102038,173.6568711241199,21.258956992099172,1047.1222486963645,645.467457777448,43,,
108,2024-10-14,21:31:44,-16.217320366173553,13.936583484833307,0.6008400089985173,1027.8344731744478,2919.8840248384763,85,,
910,2024-10-14,21:31:45,13.257533069933132,-119.33910088656941,34.19305586433385,1025.527717294831,3881.3987948288695,55,,
864,2024-10-14,21:31:46,32.83284974160594,-44.48544965722155,14.269435075678317,1035.4191521024518,187.3971242781276,17,,
890,2024-10-14,21:31:47,53.748162210211774,-70.49245635993546,5.174265576452868,993.0568336157419,732.9312081339779,97,,
514,2024-10-14,21:31:48,-59.6049721571136,-92.83131473248727,-8.544588575765328,1036.9558513397455,3499.0599049019925,69,,
406,2024-10-14,21:31:49,28.105887877831705,95.16272978676432,20.231172946482097,984.6102909211943,2015.3104678248415,15,,
955,2024-10-14,21:31:50,20.92120523116219,158.78877925362434,28.315282922826476,1004.5275160301069,1436.6352294028625,66,,
681,2024-10-14,21:31:51,-70.693024397467,163.9950191022525,-10.731285925317897,992.785838501334,832.4447386565788,25,,
349,2024-10-14,21:31:52,-44.488608284774074,-103.64485791573016,-5.091686401110847,1014.736032046198,798.6545701198482,70,,
603,2024-10-14,21:31:53,-72.14323882808773,170.0609431878396,-9.970915076281376,1006.6439506870809,3702.234057448765,71,,
295,2024-10-14,21:31:54,28.29574205317752,-157.8581373737483,8.93629005991751,983.5119786375775,2178.363803258186,5,,
656,2024-10-14,21:31:55,50.48668431403803,128.4341907882021,9.686943306820638,1027.017204083769,3362.370148016774,1,,
626,2024-10-14,21:31:56,-16.286817064316338,-130.1123122385817,16.69956111192341,1034.9111028055588,468.75290026469463,96,,
889,2024-10-14,21:31:57,-43.189796532124966,29.326773921076068,17.513068159985295,991.1475083857122,483.3677115527082,57,,
583,2024-10-14,21:31:58,-65.17965995706848,-160.64567780703413,19.729047739974263,1018.6869142823575,1865.6730793727286,22,,
425,2024-10-14,21:31:59,-3.082487124023885,-51.29844238996975,-15.44398505550608,1040.6411421584128,348.3651424083618,64,,
354,2024-10-14,21:32:00,25.396316240188142,-58.47511586004414,12.187834227357044,1007.2664572180017,3105.6290117970802,46,,
589,2024-10-14,21:32:01,-61.090716316445835,-86.41026533357581,-12.923058256790705,1001.8601127090453,3527.6861490078954,99,,
822,2024-10-14,21:32:02,-20.935789300009105,-73.22182035455387,30.158023576861744,1015.3479800928175,3734.916052481921,4,,
679,2024-10-14,21:32:03,-80.09790525719258,-79.0226767049176,3.3227902166607812,1023.8481773216824,1744.642076379528,91,,
283,2024-10-14,21:32:04,59.24691599298137,-4.586250466407279,36.718158252300995,1027.6555737027952,1091.8193066955384,48,,
601,2024-10-14,21:32:05,64.51758541038834,133.68675703819218,-10.671970259503542,999.8904190434008,2330.331603710553,11,,
117,2024-10-14,21:32:06,-74.60841514420895,128.14315890608816,9.606744816647208,1037.500849261967,3533.0784028754056,25,,
376,2024-10-14,21:32:07,-47.70758856463814,-103.15916068292825,-18.15934768905136,1049.5274488792606,1732.3232934289865,69,,
238,2024-10-14,21:32:08,60.51772891741581,-0.41946119329341514,-17.214095800859578,982.6456168917078,1995.971650453535,50,,
565,2024-10-14,21:32:09,14.521058218421373,-127.35391240995473,7.043260061785759,1028.2371078258782,2783.811904432438,52,,
680,2024-10-14,21:32:10,-18.193337269722306,-84.2956735426341,19.565537879725163,1029.1782768796215,2958.730340044995,50,,
277,2024-10-14,21:32:11,-51.32587365908852,101.14647726218863,-13.448569383003335,992.1835790791926,3286.3684111654334,71,,
209,2024-10-14,21:32:13,82.2993901086756,96.17995945680013,-1.1113462547365032,1022.084933820621,447.1949667892412,71,,
219,2024-10-14,21:32:14,-49.382644749233755,-21.29647178220145,1.7588984208536154,982.9282282622115,2550.859016960138,50,,
965,2024-10-14,21:32:15,36.71508775853533,-45.223208564093625,36.62146142018958,1000.5611941540478,3146.4155224660203,41,,
896,2024-10-14,21:32:16,-35.504738616343644,-105.53215754050387,-0.8594185923043831,1031.8515230561597,211.2076989288165,83,,
244,2024-10-14,21:32:17,65.72200227986121,-152.53771492205317,19.823300159460565,993.9842675762372,151.25176466613334,90,,
441,2024-10-14,21:32:18,-50.31864332820929,26.988625210029483,7.446132727550896,1035.6267685197415,130.01425482143603,3,,
445,2024-10-14,21:32:19,-36.16462473334256,160.97432646423397,22.948873138368725,993.7205063439611,3324.6649253098853,33,,
835,2024-10-14,21:32:20,47.469070282040036,83.45462588412659,-4.139033507892602,1033.4996657468687,2948.8677121468936,15,,
867,2024-10-14,21:32:21,8.355370173680285,53.461910105096194,-9.437952537036026,1048.7778489651598,2666.7859382281126,1,,
514,2024-10-14,21:32:22,59.54562963672231,10.131557211425218,-13.398762977414941,1038.6070987088024,709.7915928661647,37,,
230,2024-10-14,21:32:23,-10.430750361123401,-82.74823626800438,9.723356316629584,999.7205951639365,3087.4810603441765,47,,
491,2024-10-14,21:32:24,73.37345764233706,130.81811367553485,27.821194366468923,981.6669409955474,2232.456477226826,100,,
424,2024-10-14,21:32:25,-2.891048530584584,-87.4145229901798,12.882307544292196,993.6736592843727,1974.7566637010432,71,,
633,2024-10-14,21:32:26,-32.127629497757496,-167.70528189445045,30.733875237741493,989.7467732232979,329.03773799129965,3,,
942,2024-10-14,21:32:27,-74.57646618523535,-88.83754958248349,19.14345569962928,1032.3833159431708,3321.1749338998743,44,,
911,2024-10-14,21:32:28,-24.26260617025237,51.64727272028398,-6.295386254141555,1006.3331088195138,1271.1917689789623,22,,
660,2024-10-14,21:32:29,35.44166764028745,-141.13898447929103,5.961562817348259,999.2062387617428,849.59427292817,95,,
426,2024-10-14,21:32:30,22.472083309943187,25.22960039130541,13.38451286663949,1008.1364253520513,530.1607614793627,28,,
338,2024-10-14,21:32:31,66.81109121580823,-56.76284794201868,16.362455342533693,1012.411300949441,1328.858036659863,29,,
799,2024-10-14,21:32:32,-69.20963856727462,39.32132179521497,19.754051326046984,1008.8436463440374,3151.5265038485495,60,,
189,2024-10-14,21:32:33,74.29342061779568,60.93754631999738,-6.258515680472712,1032.3783250711751,2104.2092580293256,4,,
646,2024-10-14,21:32:34,67.68781622420866,132.68257964022848,-12.38969051844856,1024.680676377752,3413.3031522760843,44,,
350,2024-10-14,21:32:35,-25.116726346136346,60.39002011981492,13.231889998099128,1047.5142130846768,2401.691259128465,70,,
315,2024-10-14,21:32:36,35.46896990915482,86.27075037971912,12.213707795213367,1034.3901835094603,3828.854897053124,26,,
930,2024-10-14,21:32:37,-29.0775700912601,-2.56020474236405,-15.876559566768023,1044.5813795321847,3751.208131969381,0,,
246,2024-10-14,21:32:38,-7.493814679482881,-66.23324698636861,-9.619737243419916,1009.9601235438638,0.24140043849518733,20,,
522,2024-10-14,21:32:39,19.25634113661846,-95.75433724342143,-6.55450292868354,1030.3969080498202,2653.277159085892,53,,
544,2024-10-14,21:32:40,39.781118379783095,107.81131543000504,-0.26140186798540554,985.9619802216333,3549.4408400901375,52,,
796,2024-10-14,21:32:41,51.767883510018464,15.735388362990847,-12.124159480910592,1027.4616158332833,826.8150411930488,38,,
398,2024-10-14,21:32:42,-78.28564574753106,47.58254380321256,24.799595435541832,981.4368958356464,271.5773651439415,21,,
546,2024-10-14,21:32:43,70.52658940338594,41.99724679445123,36.24061137266402,1045.7757509720764,2889.3906275568143,73,,
753,2024-10-14,21:32:44,-71.84230214825033,3.5922625010809384,15.66940012365015,1028.3145136918354,22.852218513405465,84,,
237,2024-10-14,21:32:45,25.876144834166155,-116.69477984966957,-13.074129177306329,980.7593232969327,1786.0999336119091,30,,
584,2024-10-14,21:32:46,34.62799418290837,154.7242846410976,33.05818591259487,989.3736033125313,3524.5684148779646,50,,
654,2024-10-14,21:32:47,42.66042536102506,22.863873493123464,19.117871726863463,1046.637574281844,47.69230690693816,80,,
709,2024-10-14,21:32:48,-29.820474900150437,128.22536668229264,36.68682410548617,982.2591621519292,598.4347906689758,70,,
801,2024-10-14,21:32:49,-9.81958958412072,-108.62718347341382,-15.836702394133528,996.9936999832245,545.8984049745208,53,,
761,2024-10-14,21:32:50,66.0436521874403,79.22503587612113,-12.947897684712927,1013.8688135862022,66.23607009548805,2,,
741,2024-10-14,21:32:51,-77.77820958068055,-41.41868847305568,27.4420780670548,1028.6306070247495,3940.531502760464,63,,
138,2024-10-14,21:32:52,-27.830264392954078,-102.0002250998753,33.842388219202675,1049.2102624293393,1172.6256076415234,27,,
324,2024-10-14,21:32:53,-62.47168404767341,-29.627533971714968,-15.73171690897686,1041.844994590411,2895.5592090461646,42,,
104,2024-10-14,21:32:54,79.11869787723873,-169.3000823403604,30.162304078724596,1033.5068581420865,1702.407486457965,41,,
860,2024-10-14,21:32:55,-60.12470820145788,59.28746050423996,-3.3081825297264515,1020.5410813048886,34.9339625719951,92,,
711,2024-10-14,21:32:56,-40.67949115021371,-3.7415823402800754,6.187393587343365,1032.548918352813,2098.0316879530214,16,,
427,2024-10-14,21:32:57,-74.65351236575766,-134.62529727241736,39.142285727777484,997.5226573273206,3661.196961591449,31,,
174,2024-10-14,21:32:58,-81.27078615949786,-123.0370518167798,39.15773273053602,1030.1666864614454,2336.0533030816587,41,,
601,2024-10-14,21:32:59,77.58132610320246,-64.06509526061352,-3.7969871494319705,1038.909062789934,906.8157513034305,78,,
814,2024-10-14,21:33:00,44.33618587267077,-77.67782940753506,37.85168882116568,1001.1542243289246,2025.1548493835387,50,,
360,2024-10-14,21:33:01,-65.96261166896238,-126.78695471507022,7.552636453559497,989.9697132715304,3629.6288959251124,37,,
315,2024-10-14,21:33:02,-33.347333115868366,-170.4787027284791,29.038897445348184,1047.2414113088741,96.98545586778762,81,,
229,2024-10-14,21:33:03,-73.90422611662584,-111.20356742082066,-6.779468887250797,1000.7585279666175,2441.2406831240123,29,,
291,2024-10-14,21:33:04,-64.43108450114778,-124.11517641936103,3.351568735767767,996.4318380436164,3044.465460205563,18,,
706,2024-10-14,21:33:05,70.12384789643946,-34.44642314210131,-9.512179185940735,980.9050491527553,3561.1914318892436,88,,
722,2024-10-14,21:33:06,-78.52806702704416,125.91026279945106,13.228749469526242,1021.6483652556637,649.3493131067373,78,,
360,2024-10-14,21:33:07,80.4924887428906,-147.71454375519397,-14.52496284135684,1023.1336463649617,141.71866701865764,18,,
929,2024-10-14,21:33:08,62.20646650364881,-111.96937937212603,-0.49490922698013406,1016.6064965942653,2026.8890872801708,93,,
650,2024-10-14,21:33:09,10.648105432262753,-94.29066756045265,-12.552041768387483,1043.6907612938444,423.4191605010564,26,,
791,2024-10-14,21:33:10,51.29773578838609,147.72188652564216,38.74033035227544,988.0454357583941,2557.7851341671153,51,,
333,2024-10-14,21:33:11,76.53510863059392,-149.89505721976883,28.740910362024664,1020.5894046985125,407.44252464842566,88,,
759,2024-10-14,21:33:12,33.796016931696386,-69.600321891929,11.874919684638098,994.0095352876572,3948.701546660664,5,,
765,2024-10-14,21:33:13,78.66850888022844,90.41614890367214,27.16979176673304,1010.6241254131904,1281.3697391003705,88,,
991,2024-10-14,21:33:14,82.58883559126696,-150.46070649551461,-11.207937720838913,993.7834612095281,2909.086829694562,7,,
125,2024-10-14,21:33:15,26.434287907889242,45.51728121215592,13.066196544732243,986.4220498153364,3494.300884201389,37,,
510,2024-10-14,21:33:16,-16.7024859510269,-26.75779504768343,-17.71748615865682,1016.0444085686354,2435.7857690826804,69,,
258,2024-10-14,21:33:17,2.3704214262582326,-9.804449247267115,10.366701348709789,1019.3345945976097,174.19491393709308,20,,
164,2024-10-14,21:33:18,14.826262314795073,-55.53428087357166,-10.270013761111322,1005.8081749166469,3731.727373541799,94,,
190,2024-10-14,21:33:19,-66.99384957377039,-60.206865364807825,-5.656235200378267,1021.3480431202667,33.379287056710005,23,,
678,2024-10-14,21:33:20,-47.49418343695408,15.23327609366072,-18.440587613715913,1006.6877488880837,3594.5541639932803,99,,
110,2024-10-14,21:33:21,-64.34645144997441,149.69727393114482,6.496844991398664,1037.410482134169,1555.666309926429,71,,
308,2024-10-14,21:33:22,56.869226045390974,26.017739055326672,-0.26765937884691837,1010.7530272389574,547.1270768620644,64,,
503,2024-10-14,21:33:23,71.4253728703232,-42.098153879676374,5.8731529426089,992.0477195819446,1298.4310848311434,78,,
282,2024-10-14,21:33:24,-78.7485051905872,41.317187466256286,22.054232914322718,1025.506144179411,2012.9869399666802,25,,
781,2024-10-14,21:33:25,-67.05501359322733,143.33070995398623,38.017294331961615,996.6005111279582,2227.162350181124,11,,
708,2024-10-14,21:33:26,-27.11504740671711,-34.28222363773418,15.054543264274855,984.340177119699,3247.182299467672,82,,
186,2024-10-14,21:33:28,64.01126712062322,62.8281192310146,18.965760902625185,993.7603157249938,3726.590876237242,5,,
516,2024-10-14,21:33:29,-64.63964481906199,121.17491304356878,17.28881398829676,981.0064814156965,937.5195320152075,84,,
694,2024-10-14,21:33:30,-70.05556130506409,121.67012720394257,-3.3318373091204485,1027.456788816564,138.4510514665136,96,,
345,2024-10-14,21:33:31,-88.58929182251104,33.84497738093927,6.227407477845862,989.6816480798486,1098.0006637662166,94,,
663,2024-10-14,21:33:32,-38.41694124881308,-6.392434557989617,36.043860991979045,981.7792303542514,3338.093564387423,91,,
229,2024-10-14,21:33:33,59.16872181088965,83.03397122949076,13.73545695483621,992.7477305161242,2569.727106209898,34,,
292,2024-10-14,21:33:34,-38.3697759550173,35.40224051495008,-6.366266030851778,999.4513693441513,3119.2807911667446,2,,
445,2024-10-14,21:33:35,-2.273175462524847,-96.31332572946783,10.763073871485716,1005.4304961764321,1320.4318334391555,6,,
694,2024-10-14,21:33:36,-19.74058117294412,-16.009265248082414,27.61442348919659,1029.7313831534198,3587.228287421937,67,,
284,2024-10-14,21:33:37,11.197641084289401,-38.77796596293487,1.2744158574066589,1040.1980760615083,1184.6083154708804,83,,
192,2024-10-14,21:33:38,17.533149931313673,88.33113716551918,37.531322130700396,992.466635175293,3726.1117539818424,71,,
443,2024-10-14,21:33:39,83.58064123245356,-141.29335245859625,11.193233952950415,1008.0309570474826,1213.6633820952923,86,,
343,2024-10-14,21:33:40,-18.7466927826884,-76.28692813127624,17.380389131316775,980.9156966483811,925.7349333570426,42,,
576,2024-10-14,21:33:41,-10.590338775868432,96.45311825220097,37.66643614546447,1041.4477624883366,1002.2993238580291,60,,
700,2024-10-14,21:33:42,-22.62857600292496,-162.94569823094633,16.75232878527948,1006.6690300408952,3249.225388959354,95,,
943,2024-10-14,21:33:43,-58.175477924185145,-84.24702420856391,1.4622415982593928,981.2810635829526,2201.645330058984,10,,
805,2024-10-14,21:33:44,-6.24696856551742,-88.65692862935477,25.78604050670392,982.8107400770276,1470.6665864205588,14,,
593,2024-10-14,21:33:45,-13.208123173885582,95.06335311191503,3.6562257530503715,1019.6833565555964,471.9847262089938,53,,
970,2024-10-14,21:33:46,74.38626331811258,21.713885247354852,33.02813270740867,1044.283927514831,3519.7847750873693,84,,
273,2024-10-14,21:33:47,24.926978509359145,30.5030832276681,27.026281605060916,994.3496529426156,663.685161113686,66,,
869,2024-10-14,21:33:48,-55.31487445015941,14.520364424924026,5.6562595507325,1042.2132814241363,441.51303603806946,47,,
278,2024-10-14,21:33:49,57.1611103747409,122.74250272888065,25.51383162951818,1008.0051004275423,1110.0162368061608,13,,
666,2024-10-14,21:33:50,-5.365627295279111,-146.8616244935141,23.756593696258676,1042.2447082758463,2042.1960830781902,93,,
526,2024-10-14,21:33:51,40.79404041476997,-147.98240524831698,29.741536404745794,987.4524394095422,995.9382285011809,86,,
185,2024-10-14,21:33:52,18.370763567711904,-3.15522427413498,-4.561060033591007,1022.3781714771227,657.5692065879695,8,,
910,2024-10-14,21:33:53,13.673939156274457,-1.823117871446442,-16.620353108072912,1042.142379278767,1179.3308634048055,47,,
136,2024-10-14,21:33:54,-41.066011572875865,-164.4891591203248,-7.313648609560799,1011.4087223774341,740.979416908345,26,,
665,2024-10-14,21:33:55,-44.69898096391684,41.27172973459699,-19.7460539062157,1045.9167447487955,3447.2191414596537,39,,
812,2024-10-14,21:33:56,-59.252188161095845,140.6473260187226,33.88090194064163,992.391188793406,2331.573061907559,100,,
920,2024-10-14,21:33:57,0.7567843185521639,-121.47004279164967,-8.088731417537442,991.574307409128,2715.897228494025,94,,
883,2024-10-14,21:33:58,15.380521039330816,136.24798896651595,-9.942111501058735,1019.7916993919154,1959.9703210807977,55,,
363,2024-10-14,21:33:59,-0.9125659221929254,-1.0654803780825262,-2.0782613521822597,980.1388440066116,3858.92714441043,38,,
856,2024-10-14,21:34:00,14.709541315480394,-152.74191029387256,28.53935859177092,1019.7671726847377,158.43256560840624,40,,
943,2024-10-14,21:34:01,-14.351590707924927,171.77241244350137,-7.439374560675221,983.506747056866,540.3624439932387,47,,
595,2024-10-14,21:34:02,-7.75674192075509,153.70033869145942,-19.34210705663586,1027.4915254010916,396.6089254465372,53,,
967,2024-10-14,21:34:03,-62.57971110915196,116.70570153940372,0.011045548534397653,1035.001469233847,272.9310210680933,68,,
927,2024-10-14,21:34:04,31.97178289879065,19.364246961941575,-5.208986399200924,1007.6250371971165,3369.0892313163895,23,,
630,2024-10-14,21:34:05,-18.30765447104237,-153.20257495116107,12.266899279576286,1041.2776978381046,2336.96424972289,50,,
591,2024-10-14,21:34:06,-47.058415328025866,-11.790164230592495,37.235414659553065,1002.8271923897764,2930.93192765192,31,,
955,2024-10-14,21:34:07,-34.02227879291922,-174.22364300995883,12.101088358577393,1007.862324633642,3435.96834965606,42,,
515,2024-10-14,21:34:08,22.007787132743275,63.83093159322817,3.800694747249114,1029.897570855424,626.0897031193449,42,,
194,2024-10-14,21:34:09,13.595297829981831,138.91714238037713,20.721398899774876,990.6887072923017,812.5132458362141,20,,
514,2024-10-14,21:34:10,-21.82497348466765,4.304747294093573,29.86558276355653,984.8942282260031,1473.47290482281,62,,
528,2024-10-14,21:34:11,-13.869832115376653,-133.67048703113,28.94144612332186,1040.8239205548914,3966.385040925468,91,,
738,2024-10-14,21:34:12,62.734749723458975,-15.85360277711905,23.75239664514097,994.2658778216851,1253.0081234408933,32,,
242,2024-10-14,21:34:13,57.009935173742406,113.82485199764142,-8.12072011779593,1027.3880387504455,1787.9031325953608,1,,
352,2024-10-14,21:34:14,-59.3086605687075,27.259010321175367,7.090746283163952,1030.9852854975616,3689.31524351431,34,,
517,2024-10-14,21:34:15,-4.828623945929195,-86.80356080660916,0.7616580167957778,983.5802674895216,107.26403528435301,70,,
550,2024-10-14,21:34:16,-50.27335425061219,99.98090997671716,26.008294967500134,1029.204874104736,915.4910815632662,26,,
594,2024-10-14,21:34:17,79.69834618459862,-56.30815261509562,28.187256949953188,984.4448444985917,3459.541427840415,98,,
768,2024-10-14,21:34:18,-38.395992886668814,65.877336200684,12.6481128222769,1030.626547969146,270.4762967791448,20,,
483,2024-10-14,21:34:19,60.43681688826655,129.35614547616592,35.19938400463269,1034.3930249251391,2056.5048907813284,57,,
693,2024-10-14,21:34:20,80.97414546762712,54.27688780181225,4.072792070527573,1035.7794175122306,1374.5449360269477,91,,
556,2024-10-14,21:34:21,-12.689615997985996,131.58722575646726,-19.961835826412745,1013.5548285793129,191.19856175928885,54,,
291,2024-10-14,21:34:22,67.11900565558196,-98.03822447948154,17.566793506514934,1010.0200148169334,138.4301984060179,96,,
661,2024-10-14,21:34:23,53.81455606734693,-109.64990167503355,0.6341982424614052,1041.1019639200365,2777.560459562989,49,,
704,2024-10-14,21:34:24,15.147927427740669,179.7548409486729,3.94653455758176,1009.7120501871036,3120.970993485319,35,,
251,2024-10-14,21:34:25,2.050193832990246,-102.9498664527741,26.924216396008603,1041.2482595414758,638.0705942472526,24,,
856,2024-10-14,21:34:26,-24.232298678701554,-53.01912593709616,24.45460590653169,985.279766479569,2248.3786933410615,87,,
359,2024-10-14,21:34:27,25.50312184221454,-124.66132500561703,33.54551617424113,985.792572684716,1255.3780472844157,19,,
302,2024-10-14,21:34:28,22.39079337071776,161.34790828604633,-13.111197307256113,1032.9363088786897,2291.155917426799,32,,
